AD_comp01,AD_comp02,AD_comp03,AD_comp04,AD_comp05,AD_comp06,AD_comp07,AD_comp08,AD_comp09,AD_comp10,AD_comp11,AD_comp12,AD_comp13,AD_comp14,AD_comp15,AD_comp16,AD_comp17,AD_comp18,AD_comp19,AD_comp20,AD_comp21,AD_comp22,AD_comp23,AD_comp24,AD_comp25,AD_comp26,AD_comp27,AD_comp28,FA_comp01,FA_comp02,FA_comp03,FA_comp04,FA_comp05,FA_comp06,FA_comp07,FA_comp08,FA_comp09,FA_comp10,FA_comp11,FA_comp12,FA_comp13,FA_comp14,FA_comp15,FA_comp16,FA_comp17,FA_comp18,FA_comp19,FA_comp20,FA_comp21,FA_comp22,FA_comp23,FA_comp24,FA_comp25,FA_comp26,FA_comp27,FA_comp28,MD_comp01,MD_comp02,MD_comp03,MD_comp04,MD_comp05,MD_comp06,MD_comp07,MD_comp08,MD_comp09,MD_comp10,MD_comp11,MD_comp12,MD_comp13,MD_comp14,MD_comp15,MD_comp16,MD_comp17,MD_comp18,MD_comp19,MD_comp20,MD_comp21,MD_comp22,MD_comp23,MD_comp24,MD_comp25,MD_comp26,MD_comp27,MD_comp28,RD_comp01,RD_comp02,RD_comp03,RD_comp04,RD_comp05,RD_comp06,RD_comp07,RD_comp08,RD_comp09,RD_comp10,RD_comp11,RD_comp12,RD_comp13,RD_comp14,RD_comp15,RD_comp16,RD_comp17,RD_comp18,RD_comp19,RD_comp20,RD_comp21,RD_comp22,RD_comp23,RD_comp24,RD_comp25,RD_comp26,RD_comp27,RD_comp28
-1.273161207,0.313150269,-0.028367018,0.678211995,-0.419835568,-0.829749431,-0.240063205,2.057376739,0.843949412,0.211338768,2.177341551,1.488177225,-1.751561373,-0.319764305,0.664313005,2.893028752,0.15609128,0.600120536,1.668917588,-0.995861263,1.216018751,0.216587539,0.63586647,0.84283477,0.473118948,-1.299781157,-1.672096505,-1.162467246,0.260258669,2.057320654,1.625464316,-1.929067836,0.603455484,-0.804074404,-1.128498794,1.086558369,-1.130694198,-2.268045095,1.488574566,-0.071985636,-0.251511551,-0.217677869,-0.205185482,-0.487826851,-2.120926243,1.372164828,-0.955783456,-1.562081094,-2.418200086,0.518129309,-0.34077722,-0.778475377,0.471144067,-0.101783342,-0.204198976,0.904542242,-0.46620159,-1.188244648,1.657543846,1.508264967,-0.008118114,1.323133887,1.398265582,0.302000297,1.557301368,0.111132939,1.025778273,1.777344112,1.350061702,0.502646225,1.139414334,1.1411479,2.734751516,-0.978318397,0.044020903,0.70358421,0.890939463,0.847703221,-1.618375742,0.647574335,-0.875223372,2.357602526,-0.833586144,-0.196738102,-0.731472799,-1.02048497,0.981800755,1.168452998,0.341955316,0.839539766,1.833716024,0.176240334,-1.450680646,1.796183454,-0.158475652,1.655941421,1.241329309,0.035584153,1.783147158,1.350703074,3.392529354,0.972211499,0.861450404,0.045524723,1.046643199,1.896482334,-2.010636928,1.249616736,0.965303565,-1.038112515,0.11661871,-1.028427023
0.075415739,1.403925112,1.558959965,0.151947545,0.513239534,1.12272411,0.158635193,0.286676798,-0.564251557,-0.272267117,1.135979322,1.323996896,-2.579315867,3.219354407,0.910200561,0.00607077,-1.587410757,0.688660116,1.062485459,-0.347362653,-0.594426145,1.19211654,1.867366534,0.43271097,1.328479751,0.223783747,-0.641879725,-0.987757309,1.114438165,1.19489483,0.492203125,-1.300148865,1.273107713,-0.004362845,-1.611992349,-0.307671039,0.23239747,-0.886433276,1.361350209,2.118701879,-1.050862434,0.959820657,-0.121766058,-1.316758206,0.130688528,1.155967483,1.132786552,0.41310662,0.338537078,-0.571767098,1.15620323,0.82062122,-0.969758071,-0.626841246,0.826611252,0.085883069,-1.081384011,-0.259882238,0.868456434,0.761961695,0.917669754,1.067715722,1.286043591,0.113094968,1.442698475,0.216917277,0.669377833,1.41486302,0.547002613,-0.478493909,1.157815459,1.02283348,0.809498944,2.328253083,-1.173090481,-1.378786825,0.275936536,1.423184933,0.298821154,1.695320324,-0.151430955,0.742601052,1.410672141,0.427982695,-1.16431345,0.182154542,0.2790009,2.264724402,0.795920337,1.052753532,0.344451177,-1.296791929,-0.591736678,1.620821992,0.546199338,0.227447394,0.508872649,0.181756953,-1.12667794,1.653875577,0.293019294,-0.068730931,2.150272694,-2.19999429,1.236162573,0.233660248,-0.625994234,-0.095996075,0.867019209,-0.321738441,0.074887531,2.273677175
3.905063969,1.613102335,-0.159966176,-0.708007275,-1.084089023,-0.642306539,0.132915851,0.228781216,0.398515007,-0.063138195,0.70971377,0.836480045,-1.7764861,0.461458352,1.900815907,-0.193129583,0.361018528,-2.987136609,1.299330998,-0.00696544,1.073271242,-0.723694732,-0.776135985,0.441554797,5.10070084,0.439960223,0.990290083,-2.513612136,1.474649607,0.694699703,-0.470496572,-0.780302302,0.260422169,-1.753135649,0.374297783,-2.827006058,1.967259436,1.047226256,2.160052992,0.339997797,1.725982404,0.682216044,-0.683109221,0.887005453,0.90588244,0.385771292,-0.646694478,0.501428148,-0.450941435,0.663037725,1.09295122,-1.784859277,-0.028425901,-0.374916492,-1.701951374,1.070027678,-0.488363267,4.261859385,2.872319122,-0.731857528,0.898639294,1.834063478,0.314676088,-1.256235978,0.590512616,1.026550257,-0.106413155,-2.16662244,2.101121052,-1.751149327,1.144353701,-0.804110986,-0.559118928,1.892598585,-1.859434026,0.981970895,0.705984456,0.252262636,1.183526533,0.258120776,1.641228019,-0.336035619,2.417521139,5.83226531,-1.034892154,4.513595385,-0.076770237,-0.976811271,0.655430611,0.623787612,2.328221608,-1.504026095,-0.270310472,0.561115793,-0.833950127,-1.43113044,-0.982855919,2.633732749,1.356460464,-0.183733514,-1.52773905,0.430786297,1.703656717,0.094186301,0.850495818,-1.401154683,-1.195275403,0.979296374,0.281240091,0.923639966,7.116324697,0.414351471
-0.277379182,1.650446471,1.151796437,1.126561593,-0.347674152,-0.885384818,-0.111387563,1.223304067,0.816653844,0.728127031,0.553141907,0.467681922,-1.690856555,1.336999324,-0.497886273,1.727617462,0.232698821,-0.363556524,0.916641041,0.531882012,0.854024718,1.454290398,1.221577206,0.493185126,0.074051423,-0.526883792,0.512272224,-0.475563753,1.396036288,1.409932029,0.995776404,-0.958520847,0.636892943,-1.093801666,-0.862473027,1.23319599,0.154878573,-1.137874393,-0.911594876,1.686889651,-0.968292225,-1.073617329,-0.009660759,0.369820727,-0.168819366,1.736298054,0.012644208,0.161339468,0.082699001,-0.00284304,-0.175503278,0.539935123,0.224087932,-1.52839397,0.718245789,-1.032925531,-1.378438577,-0.606072287,0.609880858,1.241451132,1.602699653,1.454347357,1.011992869,1.23393166,1.002704906,1.087389449,-0.052946277,0.342711098,0.169561896,-0.397617569,0.847554732,-0.391941621,1.828010384,0.352807197,-0.076351189,-0.033669482,0.328099148,0.948182376,-0.094461891,0.086921551,0.430956339,1.753819843,-0.103996487,0.08624239,-1.298859565,-0.59262113,0.748866282,1.550275158,1.830023693,1.01002853,0.41986321,-0.26718182,-0.067332313,0.758920032,-0.006661186,0.326316022,0.457886577,1.129729547,-1.164252808,0.747714128,1.039131586,-0.76925437,-0.060101136,-0.088161918,1.073940019,2.41050401,-0.268211999,-0.098360594,0.546636284,0.862905213,0.298672656,-0.372435633
0.143928243,1.210488193,0.83760702,1.86252391,-0.126965848,1.706302838,0.11903028,-0.110817827,0.768008201,1.882654748,0.249410233,1.275079552,0.295622493,2.565729539,-0.467975579,0.454231952,0.101220227,0.807549153,-0.841557229,0.128858898,-0.756522123,0.484020388,0.584653753,0.374355316,-1.224235779,0.714746005,-0.477024388,0.672882053,0.995295044,1.236373287,0.856783339,-0.638005283,0.66647828,0.34003503,-0.391319768,0.02055457,1.764261769,0.558696816,-1.057920963,0.131233119,0.662928806,0.337022372,-2.27346569,0.146881188,-0.989861016,-0.253678433,2.256947657,-0.617558766,0.980673704,0.849042889,1.999666712,1.533816162,-0.65658916,0.011899598,-0.031781705,-1.634370212,-0.987599266,0.135622606,0.809405041,0.522889525,0.999937229,-0.378572256,0.503498365,2.212980477,-0.072905467,1.687022844,0.144015682,0.884592974,0.758760459,0.507186278,0.154746709,-0.483335175,-0.255500696,1.37107921,0.042152994,0.00322388,0.165838162,0.27332773,-0.521432127,-0.492123633,-0.475258885,-0.166064339,0.064911386,0.974512589,-1.252614554,-0.141179619,0.931651866,0.682478248,1.129867307,0.518915582,1.303617482,-0.745732667,-0.569735581,-0.571636638,0.410119894,-1.474043286,-0.824780461,-1.365759246,-0.637751443,0.647657205,-0.827724007,-0.453511138,0.104186848,-0.01533114,-0.133543534,0.13071773,1.98621751,-0.661758454,-0.102499134,-0.406203739,1.437541775,0.848013978
-0.458626263,0.689667683,0.258316208,2.808289026,-0.840600674,-0.112295734,0.790374412,0.055606878,-0.937462414,3.48425022,1.760396472,1.736791472,1.054833589,-0.558775507,0.866602499,0.360462416,1.891539823,-0.730198463,0.982178195,-0.587546101,0.609002074,-0.619863322,-0.351849272,0.43989219,-1.115097302,0.794302988,-0.106574218,0.218701254,1.46113405,1.139947601,1.10062456,-0.525232612,1.986289368,-0.538320743,-0.686152006,2.073849845,-1.12891182,0.179346034,-1.126687614,0.977082726,1.137670821,-1.110128955,1.120698019,-2.292315048,-2.008021794,-1.020675332,-2.781782398,1.821165998,-0.555153427,0.54494143,1.414351965,-0.905923609,-0.062746502,-1.289045288,1.481536986,1.741802907,-1.666700179,-0.468254671,0.876032097,0.496371681,0.966757224,0.014398424,0.770609555,2.008749723,0.840274924,3.478201056,-0.349818846,0.941966927,0.396243072,-0.557835879,-0.244475175,-1.151395517,-1.42241498,1.450463665,1.148476734,2.036536519,0.266167087,-0.405921728,-0.286936695,-0.907020267,0.340046201,1.083273666,-1.349600715,-0.537195839,-1.563445382,-0.419271936,0.989215759,0.19677777,1.575251792,1.137219261,1.510861066,-0.408586696,-0.772340288,0.309890823,-1.281544759,1.173736828,1.160757665,-0.302170956,-0.505349681,1.718718273,0.971259899,-1.598977757,0.512557025,0.873975314,-0.602171679,1.329075018,3.165159417,0.42656293,-0.03221153,-0.108452498,0.092846537,-3.9149665
-0.605336348,0.812392681,1.900234175,0.691055376,-0.950383184,1.449127244,-2.399121845,0.970688187,-0.808099914,1.267699746,0.371003497,-0.520194706,-0.501904279,1.793715329,1.67593479,0.720677246,-0.149049661,2.556433181,-0.272003425,0.937779381,0.578305887,0.615647905,1.257907889,0.715857703,1.387551219,0.918155568,-0.019750119,0.005774097,1.171261412,0.503024762,1.393608082,-1.948528598,0.649322274,-1.154641413,-0.062327016,1.288466638,-1.045823989,0.260550745,0.860376969,0.890327576,1.183333755,-0.507790751,-1.033609931,-1.645354661,0.30358266,-0.332521237,0.368111313,0.118165211,0.901363779,-1.784687636,-0.616668337,0.279979648,0.065780423,-1.960356799,-0.290771301,-1.887875655,-1.32209946,-0.849506578,1.428318451,1.915369187,-0.073064788,0.588448068,0.533953993,0.014432913,0.844211152,1.240070464,-0.685769831,0.274751103,1.393782511,2.282491424,0.924112752,0.831495241,0.140823381,1.534353885,-0.22977233,-1.030795491,0.580734046,0.864709828,0.293917714,0.47663087,-0.023515832,-0.413419978,1.300882297,1.497234483,-1.403534737,-0.74045801,1.081153919,1.146727813,-0.322873657,1.289966862,0.600843091,0.670022713,-0.277976755,0.784992126,0.302226397,1.184995845,-2.539912512,0.764442042,-0.073258347,1.110652995,-0.642123951,-0.419153436,2.525695836,0.556075984,1.633911001,-0.365714313,0.906211379,0.471580173,0.651839363,-0.007183135,1.279773561,2.312631475
-1.384212674,0.996431257,0.592181398,0.667243289,-0.311046834,0.073177774,0.341288775,0.796817478,-0.108882516,-0.326875473,1.533949603,0.763673081,-1.518341459,1.34366507,-0.646645167,1.848714337,0.853704601,-0.981220838,0.413194807,-0.436303615,-0.293587974,1.109833362,0.870294634,0.094051226,0.728555907,0.308634763,0.84840721,0.813296072,0.661455472,1.951997496,0.146209017,-1.894820242,0.327221126,-0.763508127,-0.860950828,0.825143763,-0.236569526,-0.859024216,0.065818455,-0.30333133,-0.222426362,-0.688271754,-1.958767732,0.306881023,-0.0280668,0.031279882,0.481646336,-0.36955082,-0.529569822,-0.120890888,0.523170363,-0.662430129,-1.219116594,-0.643170515,0.310565298,0.0880383,-0.729170711,-1.296052222,0.622904026,0.974993271,1.145410648,0.857115125,0.882318406,0.252456149,0.799004057,0.368708017,-0.087888678,1.032967155,0.194127242,-1.335012014,0.321377846,0.629457404,0.822730154,0.624777919,-0.580631065,0.336481823,0.125523285,0.97312461,0.581571072,0.621464617,0.318521626,0.328256859,0.331292464,0.843769615,-0.50289506,-1.085548249,-0.131869765,0.981341598,1.590461588,1.667913437,1.378577018,-0.346398167,0.294205585,1.015283939,0.03552561,0.804415616,-0.682578469,0.31457531,-0.709828142,0.517418986,0.507984099,-0.276854816,1.088678966,-0.561178565,1.042165973,0.578860789,-0.099876812,0.352263855,-0.48892341,-0.177624126,0.980093946,0.756197171
-0.080580037,1.108548034,0.209422914,0.453150699,-1.455095958,-0.776356419,-1.592828809,1.348016995,0.76748373,0.535956886,0.768113448,2.122790184,-0.446689523,0.339265109,-1.328897957,1.892808288,0.968309354,-1.115785337,0.930078781,0.528979951,-0.711835441,0.261028659,0.642350022,1.143186789,-0.187307305,0.873090958,0.189666777,-0.0757365,0.222035531,2.418907315,0.192929828,-1.605650192,1.001487101,-0.119936552,-0.555036222,0.47393709,-0.961269745,-1.139866949,0.694878195,-0.451827069,1.105283897,-0.4723154,-0.081820496,-0.109437294,0.164762565,-1.494977543,-0.700277106,-0.945979023,-1.055583964,0.363661785,0.691007286,-2.508554934,1.745760442,0.187209435,0.161472445,0.320799529,-0.592629205,-0.13130336,1.182658531,1.69139262,0.711225798,2.246713026,-0.492729671,0.542943038,2.19870257,-0.1139291,0.354172973,0.933854058,0.645195414,-0.707259603,-0.020367769,-1.016847881,-0.116854384,0.591963646,-0.296954466,-0.06279959,0.498404717,0.968079938,0.903453054,0.715655434,-0.484367328,0.604815054,-0.264411344,-1.438945544,-0.258557594,-0.008718428,1.036086883,0.759472735,0.481626508,2.50226434,1.213464732,0.044091435,0.0486637,1.507189275,-0.617816584,2.099856007,-1.116880253,1.478596275,-0.164298653,1.090617441,1.244243048,1.048882881,0.635021969,-0.397898045,-1.081379641,0.028324897,-0.099712071,0.977165644,-0.631785188,-0.569761866,-0.151437174,-0.790519065
-0.083160474,1.233487888,1.942591157,2.140057764,-0.18782773,0.175248763,-0.512233015,0.352179278,1.147074674,1.094311617,1.188453763,0.791730707,-0.753609274,1.874573221,0.532677371,0.592385613,0.44985964,-0.640484597,-1.31820074,-0.680812472,1.1089838,0.358357223,0.694899777,-0.234150782,0.67033459,-0.051371404,0.888167626,0.365363595,1.013741979,0.508371641,0.630986133,-1.064603592,1.499614514,-0.324398569,-1.733449646,0.869814862,1.246045961,0.119312514,-0.447636457,-0.049911455,0.982029164,-0.913347458,-1.175865394,-1.506460939,-0.826466773,0.107653164,0.21326565,-0.471935467,0.056661608,0.218970441,1.333557262,0.535064213,-1.331987408,-1.372352342,-0.485091285,-2.181838059,-0.747050871,-0.160266474,0.838968904,1.380688993,1.280406296,1.529285575,0.940914974,2.10654672,0.713061976,1.751074973,-1.204706615,-1.141266515,0.393663309,1.131021025,0.725891655,-0.00262386,0.302077515,0.657846001,0.399464854,-0.345848835,0.072573511,-0.011299078,-0.427397536,-0.18891694,0.045730033,-1.470218759,-0.375144973,0.871025931,-0.941345302,-0.365856723,2.275569789,1.43574405,0.882317741,0.707718498,1.437226842,0.500491888,-1.346531359,0.349855291,0.124250867,-0.391062103,-0.71190359,1.121561661,-0.94957954,0.449896359,0.05419004,-1.236245596,0.331001263,0.226415629,0.058027626,-0.272115139,2.201452392,-0.337619838,-0.012571882,0.076926403,1.029650458,-0.275719594
-0.346336886,1.216435304,0.368296662,3.02256648,-0.033378575,-0.393392177,0.350842289,0.131473276,0.836987714,-0.403581196,0.748949486,-1.262003784,-0.651632903,1.720042976,0.175046191,0.966081,0.386890438,-0.028126186,-0.300544714,1.862573272,1.648944452,0.409786408,0.823102296,0.473735909,-0.868960253,-0.485431062,-1.020896276,0.004714007,0.586722464,0.544181685,-0.201584325,-1.167511928,-0.252695193,-0.492396986,-0.615616311,1.371866161,1.363554325,0.689756464,-2.8490991,1.270377626,-0.335119072,0.4080835,0.428309062,-1.233817872,1.091391642,1.197789166,0.083918003,0.475668497,-1.39210717,0.209268817,1.097591075,1.570524588,-0.778748929,-0.3783962,1.50259366,-0.111398396,-0.744063893,-0.660953983,0.372264867,0.131702483,1.515165813,0.883319223,0.96346818,2.987176917,-0.308316811,0.747006987,-0.06840084,-0.226499936,0.457945656,-0.274085527,0.302496918,0.344067501,0.197187574,1.247560064,0.235055681,0.088458682,0.436351006,0.204937487,-0.978456201,0.008279751,-0.050442784,-0.236177756,0.189381386,0.571416756,-0.464783749,-0.802008621,0.750284949,1.414790932,2.135596444,-0.659076447,0.543964456,-1.159889375,-0.469404887,0.101594735,0.31474145,-0.748553947,-0.269619806,0.129663464,-1.43969051,1.150849788,-1.599635112,-0.247715909,0.73779439,-0.274029428,0.707872996,1.238637552,3.003015758,0.513260313,0.032187998,0.265080298,-0.049799839,-0.250024732
-0.762694453,1.322546279,1.765175349,0.306539349,0.081098796,0.993891608,-0.106128492,0.348581558,1.606134161,-0.500257379,0.285810852,0.165190484,-0.304345135,1.397743509,-0.034338626,0.786461066,0.518038496,-0.534876502,0.220587279,1.341903883,1.349755954,1.314832772,-0.494094059,0.20295801,-0.24826785,-1.156977115,0.389356405,0.455802539,0.927402261,0.323722081,0.020862838,-0.532032867,0.196548648,0.14703491,-0.044500192,1.168844403,1.378815324,0.801140171,-0.61313755,-0.257479924,0.534160979,0.559247403,0.998070547,0.299174017,0.327227355,0.556212055,0.464540561,0.083680368,1.545964873,0.362375163,1.241270153,0.162133314,-0.488020322,0.587835276,1.198656413,-1.547359733,-0.751418052,-1.004165576,0.654432245,0.808464656,0.919693845,1.185590845,1.204453804,1.101441581,0.068292885,0.123622818,-0.654591368,-0.598899781,0.388257938,-0.046864713,0.710431783,0.079646381,1.070008532,1.19397821,-0.16540646,-1.045797121,0.137477769,0.211263224,0.055915723,-0.710281521,0.082888707,0.649896151,0.490943018,0.456372026,-0.833818835,-0.968298739,1.065679215,0.744546177,0.547271226,0.42807123,-0.316431227,-0.867014375,-0.249069732,-0.142639106,-0.531776113,-1.312561986,-1.024540609,1.243208969,-0.167580497,-0.412284858,-0.484863183,-0.689778394,0.545402282,-0.367288701,0.975576644,0.550276983,0.718431683,0.305090085,-0.097796315,0.236947441,0.178754181,0.325932457
0.100220859,1.420944542,1.534300049,1.211842873,-2.062031772,0.798764679,0.484493386,0.228544439,1.197870569,0.976623978,0.451614784,1.015582375,-2.222872657,0.351849132,0.322081481,0.921980265,1.209244685,-0.594268007,-1.614799352,1.391501583,0.894553709,0.571436645,0.785454197,-0.427334102,1.04261574,-0.37551522,-0.103429724,-1.596005593,1.819540942,0.477841779,0.349605319,-0.718986549,0.356113522,0.298853023,-1.162163515,-0.042770629,-0.520874724,-0.369460912,-0.262519376,1.990355381,-0.646200315,-0.113750913,0.498540881,0.40485234,-0.166286926,-1.506337386,-0.447150058,-0.915806595,-0.685473806,1.488664516,2.079865671,0.154782884,0.173485604,-0.911270928,-0.974331716,0.474244696,-1.21964243,-0.01331823,1.042239599,1.554847863,0.334797654,0.567005451,1.186507652,2.377860916,0.768375911,1.732612339,-0.804408211,-0.376541366,0.319361067,0.548043233,1.115667387,0.258931468,0.800019648,0.530726171,0.046225794,1.308444301,-0.0873535,1.463849698,-0.695322638,-0.626225341,0.391724884,-0.140824164,0.116283112,0.898911274,-1.390754987,-0.243272389,0.640277928,1.3313385,0.414834737,0.871948295,1.419726806,0.230065509,-1.162929083,0.7221481,-0.957814208,0.383197646,-0.017908826,-0.112842037,-1.056313224,-0.063674535,0.124355725,1.177708845,0.111048853,0.387345155,1.662753833,0.397558007,2.451933029,-0.275383914,-0.283563732,0.573497576,1.232569256,-1.453011784
1.38054994,1.428927247,-0.076134834,0.395174762,-0.277178452,1.836736797,-1.211479841,0.81185665,1.90691702,1.786967425,-0.41911735,1.181041586,-0.31248672,2.133854232,-0.25387375,1.258610547,0.718957909,0.68606738,1.931740729,-0.670253229,-0.283297458,-0.436815542,-0.053856077,-0.08804629,-0.083193328,-1.283448304,-1.083197234,-1.544334058,0.969547693,1.649839556,0.743994791,-0.627433857,-0.680048919,-0.224553285,-0.966415628,-0.053050647,0.219999912,-0.530285108,3.217072968,-1.42432531,1.24586624,-0.799327741,0.736346196,-0.967853246,0.018145292,-0.902870177,-0.568102086,-0.237313089,-0.286064941,-0.322377048,-0.751337245,-1.255455241,0.427784285,-1.523876724,-0.04114806,-1.523333236,0.011678052,1.467553262,2.505523036,0.289702186,1.436228135,2.06225925,0.943236711,0.087451731,1.254919079,0.990655598,1.28438578,1.693171698,1.187126909,2.436987447,0.985833233,1.719619666,0.02995774,0.516303951,-1.995192808,-0.604183917,0.51247743,1.745986889,-0.662257645,0.515364159,-0.295322243,0.539814088,-1.192905279,-0.972658568,-0.657049,1.450458445,1.850199726,-0.255047376,0.887197674,1.78503047,2.223795571,0.885657499,-0.909241266,0.700665877,-0.120331927,1.107661913,0.186016692,1.425253958,3.348893889,2.278062132,-0.340486094,1.234928802,1.402279557,-0.431172294,-0.069098431,0.425704197,-1.136958158,0.920768624,1.001651535,-0.375567769,-0.930725995,1.310606922
-0.287991231,1.478636864,0.987899632,0.312025835,-1.286322657,-0.859192925,-0.929979833,1.447989643,0.500597473,2.102815894,0.185247088,-0.875851941,-0.083706479,-0.267999744,-0.456859102,1.194227385,1.847010621,1.495211523,0.031355879,0.302393359,1.433139552,0.13901294,1.206718504,0.507216909,-0.579461688,0.233974064,-0.422716481,0.094572893,1.00710799,1.570472261,1.558266011,-1.516714286,-0.768746989,-0.093671288,0.67397992,0.275293218,-0.750871067,0.605179121,-0.043865808,0.287337281,1.238949454,-0.894797295,1.288859912,0.103332876,-1.242772897,0.538093124,0.441779379,-0.618974966,0.194567888,1.299479623,0.197386453,0.034641069,0.256004136,-0.813953297,2.043694636,-0.233472214,-1.543692396,-0.290197832,0.342430126,1.619049009,1.270044094,0.292799589,0.356532942,1.173532815,0.388750405,1.288311605,-0.810265946,-0.747569113,0.720609463,0.960981869,-0.037416809,-1.627294761,0.085879239,1.042712665,-0.583374749,0.094136968,0.347448968,-0.075405643,-0.667971856,-0.365100084,-0.33214428,0.128232353,-0.071275674,-0.153129212,-1.344102811,-0.328213541,1.212557167,0.834764322,1.253844993,1.112040679,-0.464852552,-0.064913773,-0.555735869,-0.23125602,-1.338164301,-0.200748912,-1.708222912,0.027952495,-0.556540059,0.270977388,-0.152555999,-0.029336007,0.861848497,0.076751528,0.060311977,0.683091394,0.687817046,0.726872951,-0.180209454,-0.212008252,0.027093952,-0.780339568
0.269276056,0.612010455,0.548463629,-0.068627365,-0.985576417,0.994231909,-2.145719287,0.920596135,1.22764075,-0.752695004,0.201647265,0.471678112,-1.579347394,3.330427837,0.501337916,-1.228431129,0.357684957,-0.533593962,2.079774776,-0.518323943,-0.273701018,1.047883528,1.466808825,0.662683657,0.253117238,-0.049312489,0.498730421,0.713504765,0.750777439,0.989386297,0.290609857,-1.078236171,1.192316733,-0.930627129,-1.352543112,0.686510413,1.414368579,-0.012800962,1.744772843,0.986002341,-0.253762847,0.174754345,1.197931471,2.664223162,0.034701123,-0.859027962,2.22080639,0.035380042,0.376582124,-0.399703686,0.02493661,-0.375639611,-0.245664439,0.585808052,0.14202104,-0.289248597,-1.141964041,0.127793871,0.98854921,0.982727717,0.538966524,0.667389449,1.146061887,0.32703076,-0.06403161,-0.604671061,0.208764893,0.937267848,1.570860851,0.775272872,1.257960816,1.867060238,1.088906823,0.65418563,-0.935132983,-0.846287905,0.759882571,0.592000323,0.36025931,-0.039614577,-0.084777171,0.047422134,2.438920051,0.839618214,-1.199492213,0.034388464,-1.188171725,1.254696985,-0.015056012,1.025848335,0.311378231,0.871636762,-0.314296487,0.560699866,-0.256623024,-1.711219998,-0.668124395,1.764080432,0.104731336,0.786456083,0.489581724,-0.360636869,1.607544237,-0.661285636,1.922437372,-0.061351334,-0.087213144,0.024589999,0.973270798,0.037821692,-0.070634443,2.115694486
1.567122935,0.594292777,1.426151661,2.651830474,-3.526488207,0.865800382,-0.895623178,0.14345268,1.368491999,1.382117213,0.829671819,0.046291061,0.35167053,2.139550739,2.71144719,-1.474266105,-0.257734923,0.096803406,1.883347233,0.16492701,0.757778634,-1.030832742,-0.113249233,0.369116737,-0.229546585,-0.253480119,-0.358819491,-0.78549178,0.997866075,0.56459943,0.506896558,-0.988109823,1.830494419,-1.728614297,-1.259881926,-0.527251946,-0.070933497,0.198313633,1.559262835,-1.041534239,2.088975621,-0.816887971,0.846252183,-1.382529933,0.084493603,-1.025199158,-0.854618157,-0.254773081,-0.534106711,-0.511528905,1.359594658,0.632357098,0.226262303,-0.95141254,-0.166554849,-0.847154062,-1.472135728,1.667891593,2.945033852,0.843960878,-0.119113785,1.610896085,0.277048157,1.255241887,-0.057199093,0.752688536,0.797035509,0.127850873,2.098852251,4.807076181,1.386172077,1.139986894,-1.499116839,4.336934567,1.517988307,-0.572030723,0.478695272,0.323164431,-1.527991899,-0.61262985,0.139619254,1.177984243,-0.471646924,-0.665643173,-1.185929538,1.311652166,2.606013197,0.787163663,-0.910823921,1.25187936,2.049810622,1.84184872,-2.061756822,0.210856459,-1.060959497,1.273354948,-0.450718,0.959064131,1.762679098,2.260320881,-0.272907914,0.240187381,2.252649163,0.515460595,-0.444375801,0.094213038,1.934778675,0.691121054,1.009949336,0.095070783,0.314108003,2.369088889
0.370345746,0.797559677,0.632562869,0.209955049,-0.714164861,1.082790284,-0.773944711,2.079480284,-0.070305272,2.27426259,0.797401129,-0.455878784,0.338364304,1.544581411,1.257494876,1.498038359,1.795879327,-2.029403119,1.908662368,1.986478448,1.702480926,0.608206306,-0.647190139,0.86152157,-0.337914297,-1.178321557,0.150693556,0.814303567,1.315681722,1.805230353,0.705290555,-0.670988063,-0.107128256,-0.315115177,0.154117549,0.789749307,0.882791693,1.594473984,1.291841736,0.236358983,0.499148593,-0.904367796,1.220957859,-0.699661525,1.640477494,0.446267472,1.037555697,0.728596487,0.679736347,-0.233643306,1.274987802,-0.484414126,0.41537952,-0.174785418,-0.143234225,-0.3553634,-0.868413403,0.037618578,2.099556644,0.580080075,1.324501943,1.867857915,1.374038436,-0.127987935,1.042480874,2.387377284,-0.098692015,-0.847225391,1.267761957,-0.337105902,1.033328617,-0.656536628,1.312501098,0.227290038,-1.153916844,-0.589397994,0.611413783,-0.904498504,0.881466521,-1.031105864,0.455195092,-0.409236508,1.07791297,-0.587790742,-1.5609627,0.076785154,1.305036871,-0.501593997,1.047641921,1.693556775,0.897900802,-0.130668522,0.262837271,0.203718067,-0.180370313,-0.969037291,-0.885659396,1.880287899,-0.124059115,1.249931673,-2.053855905,-1.488377991,0.409628646,-0.688632116,1.878039681,-0.258052644,-1.647366857,1.125002284,0.42993242,0.017271312,-0.003936753,0.498501979
